A78 8+128GB,17229,https://www.wildberries.ru/catalog/169778851/detail.aspx,526,Главная/Электроника/Смартфоны/OPPO,4.8,122
Смартфон Redmi Note 12S 8GB+256GB Black,20850,https://www.wildberries.ru/catalog/159849461/detail.aspx,318,Главная/Электроника/Смартфоны/Xiaomi,4.8,347
A78 8+128GB,17229,https://www.wildberries.ru/catalog/169778845/detail.aspx,595,Главная/Электроника/Смартфоны/OPPO,4.8,122
Смартфон Redmi Note 12S 8GB+256GB Blue,20387,https://www.wildberries.ru/catalog/159849462/detail.aspx,416,Главная/Электроника/Смартфоны/Xiaomi,4.8,347
Смартфон X5 Pro 5G Black 8GB RAM 256GB ROM,31275,https://www.wildberries.ru/catalog/145468605/detail.aspx,140,Главная/Электроника/Смартфоны/POCO,4.8,281
С33 4 128Gb,11849,https://www.wildberries.ru/catalog/159705401/detail.aspx,2605,Главная/Электроника/Смартфоны/Realme,4.6,2252
Смартфон F5 12GB+256GB White,35591,https://www.wildberries.ru/catalog/158951905/detail.aspx,18,Главная/Электроника/Смартфоны/POCO,4.9,242
10 4G 8 128Gb,19799,https://www.wildberries.ru/catalog/123833691/detail.aspx,1238,Главная/Электроника/Смартфоны/Realme,4.8,1414
А17k 3+64GB,6571,https://www.wildberries.ru/catalog/127005148/detail.aspx,6569,Главная/Электроника/Смартфоны/OPPO,4.9,6365
Смартфон ZERO 30 5G 12+256GB,23703,https://www.wildberries.ru/catalog/174885595/detail.aspx,236,Главная/Электроника/Смартфоны/Infinix,5,15
Galaxy S23 Ultra 5G 256GB,89384,https://www.wildberries.ru/catalog/169812207/detail.aspx,10,Главная/Электроника/Смартфоны/Samsung,5,8
10 4G 8 256Gb,21839,https://www.wildberries.ru/catalog/123837570/detail.aspx,1226,Главная/Электроника/Смартфоны/Realme,4.8,1595
Смартфон POVA 5 8+128 Гб,16732,https://www.wildberries.ru/catalog/168844610/detail.aspx,376,Главная/Электроника/Смартфоны/TECNO,4.7,172
А17 4+64GB,8127,https://www.wildberries.ru/catalog/126920777/detail.aspx,5830,Главная/Электроника/Смартфоны/OPPO,4.8,5993
"Смартфон F5 12 256GB, Black",34035,https://www.wildberries.ru/catalog/173588204/detail.aspx,23,Главная/Электроника/Смартфоны/POCO,5,14
Смартфон F5 12GB+256GB Black,35591,https://www.wildberries.ru/catalog/158951903/detail.aspx,83,Главная/Электроника/Смартфоны/POCO,4.9,242
Смартфон X4 Pro 5G 6GB+128GB,18763,https://www.wildberries.ru/catalog/67865980/detail.aspx,268,Главная/Электроника/Смартфоны/POCO,4.7,574
Смартфон X5 Pro 5G 8GB+256GB Black,31933,https://www.wildberries.ru/catalog/145501290/detail.aspx,161,Главная/Электроника/Смартфоны/POCO,4.8,250
С33 4 128Gb,11849,https://www.wildberries.ru/catalog/159705402/detail.aspx,397,Главная/Электроника/Смартфоны/Realme,4.6,2252
Смартфон A72 4 128 GB NFC Space Gray,7556,https://www.wildberries.ru/catalog/154225236/detail.aspx,637,Главная/Электроника/Смартфоны/INOI,4.3,509
"Смартфон 13 Lite 8+256 ГБ 6.55""",35386,https://www.wildberries.ru/catalog/149230696/detail.aspx,7,Главная/Электроника/Смартфоны/Xiaomi,4.9,131
Смартфон Redmi Note 12 6GB+128GB Gray,16056,https://www.wildberries.ru/catalog/155706170/detail.aspx,188,Главная/Электроника/Смартфоны/Xiaomi,4.8,513
"Смартфон Note 12 pro 4G 8 256 Гб, NFC",22857,https://www.wildberries.ru/catalog/158800336/detail.aspx,6,Главная/Электроника/Смартфоны/Redmi,4.9,16
С33 4 64Gb,9939,https://www.wildberries.ru/catalog/106443463/detail.aspx,4984,Главная/Электроника/Смартфоны/Realme,4.7,1304
Смартфон Redmi Note 12S 6GB+128GB Black,17939,https://www.wildberries.ru/catalog/159849456/detail.aspx,40,Главная/Электроника/Смартфоны/Xiaomi,4.8,347
Смартфон Redmi 12C 4GB+128GB Purple,10226,https://www.wildberries.ru/catalog/152538475/detail.aspx,54,Главная/Электроника/Смартфоны/Xiaomi,4.8,482
Смартфон Redmi Note 12 6GB+128GB Blue,16056,https://www.wildberries.ru/catalog/155706171/detail.aspx,218,Главная/Электроника/Смартфоны/Xiaomi,4.8,513
Смартфон Redmi Note 12 6 128 ГБ,16900,https://www.wildberries.ru/catalog/154954410/detail.aspx,34,Главная/Электроника/Смартфоны/Xiaomi,4.8,162
Смартфон F5 Pro 12GB+256GB Black,45168,https://www.wildberries.ru/catalog/158951906/detail.aspx,58,Главная/Электроника/Смартфоны/POCO,4.8,50
С33 4 128Gb,11849,https://www.wildberries.ru/catalog/159705400/detail.aspx,6171,Главная/Электроника/Смартфоны/Realme,4.6,2252
Смартфон A72 4 128 GB NFC Deep Purple,7556,https://www.wildberries.ru/catalog/154225237/detail.aspx,1248,Главная/Электроника/Смартфоны/INOI,4.3,509
Смартфон X5 Pro 5G Yellow 8GB RAM 256GB ROM,31275,https://www.wildberries.ru/catalog/145468603/detail.aspx,66,Главная/Электроника/Смартфоны/POCO,4.8,281
10 4G 8 128Gb,19799,https://www.wildberries.ru/catalog/123833690/detail.aspx,3210,Главная/Электроника/Смартфоны/Realme,4.8,1414
Galaxy S23 Ultra 5G 512GB,102360,https://www.wildberries.ru/catalog/169812195/detail.aspx,23,Главная/Электроника/Смартфоны/Samsung,4.3,9
nova 10 SE 8 128GB,17198,https://www.wildberries.ru/catalog/139633699/detail.aspx,67,Главная/Электроника/Смартфоны/Huawei,4.7,253
Galaxy A53 5G 256GB,29886,https://www.wildberries.ru/catalog/167957092/detail.aspx,104,Главная/Электроника/Смартфоны/Samsung,4.9,19
Смартфон Redmi Note 12 4 128 ГБ,15049,https://www.wildberries.ru/catalog/154918167/detail.aspx,78,Главная/Электроника/Смартфоны/Xiaomi,4.7,217
Смартфон Spark 10 Pro 8+256 Гб,15492,https://www.wildberries.ru/catalog/166415440/detail.aspx,305,Главная/Электроника/Смартфоны/TECNO,4.7,87
Смартфон HOT 20i 4+64 GB,7092,https://www.wildberries.ru/catalog/144522728/detail.aspx,318,Главная/Электроника/Смартфоны/Infinix,4.9,104
BLADE A51 2 32 GB Blue,3763,https://www.wildberries.ru/catalog/139466611/detail.aspx,201,Главная/Электроника/Смартфоны/ZTE,4.5,32
Смартфон Redmi 10C 3GB+64GB,9242,https://www.wildberries.ru/catalog/114321089/detail.aspx,635,Главная/Электроника/Смартфоны/Xiaomi,4.8,1665
Смартфон M5 6GB+128GB Black,15468,https://www.wildberries.ru/catalog/150339704/detail.aspx,161,Главная/Электроника/Смартфоны/POCO,4.9,302
Смартфон Camon 20 Pro,19002,https://www.wildberries.ru/catalog/165558561/detail.aspx,5,Главная/Электроника/Смартфоны/TECNO,4.9,86
Смартфон X5 Pro 5G Black 6GB RAM 128GB ROM,25339,https://www.wildberries.ru/catalog/145467487/detail.aspx,4,Главная/Электроника/Смартфоны/POCO,5,26
Смартфон M5s 8GB+256GB Blue,21084,https://www.wildberries.ru/catalog/165270884/detail.aspx,221,Главная/Электроника/Смартфоны/POCO,4.9,107
Смартфон Pova Neo 3 8+128 Гб,12940,https://www.wildberries.ru/catalog/171774262/detail.aspx,25,Главная/Электроника/Смартфоны/TECNO,4.9,101
Смартфон M5s 6GB+128GB White,18681,https://www.wildberries.ru/catalog/150342057/detail.aspx,163,Главная/Электроника/Смартфоны/POCO,4.9,172
Смартфон Redmi Note 12 6 128 ГБ,16900,https://www.wildberries.ru/catalog/154954411/detail.aspx,47,Главная/Электроника/Смартфоны/Xiaomi,4.8,162
Смартфон C51 2GB+64GB Black,6052,https://www.wildberries.ru/catalog/165295373/detail.aspx,133,Главная/Электроника/Смартфоны/POCO,4.7,396
Смартфон C51 2GB+64GB Blue,6052,https://www.wildberries.ru/catalog/165295372/detail.aspx,490,Главная/Электроника/Смартфоны/POCO,4.7,396
nova Y90 4 128GB,11792,https://www.wildberries.ru/catalog/118174724/detail.aspx,58,Главная/Электроника/Смартфоны/Huawei,4.7,441
Смартфон F5 12GB+256GB Blue,35591,https://www.wildberries.ru/catalog/158951904/detail.aspx,49,Главная/Электроника/Смартфоны/POCO,4.9,242
Смартфон M5s 6GB+128GB Grey,18681,https://www.wildberries.ru/catalog/150342055/detail.aspx,304,Главная/Электроника/Смартфоны/POCO,4.9,172
Galaxy A53 5G 256GB,28658,https://www.wildberries.ru/catalog/169754763/detail.aspx,102,Главная/Электроника/Смартфоны/Samsung,5,6
Galaxy A53 5G 128GB,26110,https://www.wildberries.ru/catalog/84888184/detail.aspx,366,Главная/Электроника/Смартфоны/Samsung,4.6,564
"Смартфон 8i LCD 6.6"" 2412x1080 4+128ГБ NFC 5000 mAh",13381,https://www.wildberries.ru/catalog/43502518/detail.aspx,177,Главная/Электроника/Смартфоны/Realme,4.7,357
Смартфон POVA 5 8 128 ГБ,14230,https://www.wildberries.ru/catalog/169851325/detail.aspx,171,Главная/Электроника/Смартфоны/TECNO,4.6,34
Смартфон V27e 8GB 256GB,23969,https://www.wildberries.ru/catalog/151518563/detail.aspx,82,Главная/Электроника/Смартфоны/VIVO,4.8,191
Cмартфон SH65 2GB 32GB 4800mAh GMS Black,4178,https://www.wildberries.ru/catalog/161183692/detail.aspx,39,Главная/Электроника/Смартфоны/F+,4.8,22
Смартфон Redmi Note 12S 6GB+128GB Blue,17939,https://www.wildberries.ru/catalog/159849459/detail.aspx,57,Главная/Электроника/Смартфоны/Xiaomi,4.8,347
Смартфон V27e 8GB 128GB,20773,https://www.wildberries.ru/catalog/151457656/detail.aspx,733,Главная/Электроника/Смартфоны/VIVO,4.7,129
Смартфон Spark 10 Pro 8+128 Гб,13953,https://www.wildberries.ru/catalog/155929038/detail.aspx,36,Главная/Электроника/Смартфоны/TECNO,4.8,97
Смартфон F5 Pro 12GB+256GB White,45168,https://www.wildberries.ru/catalog/158951907/detail.aspx,30,Главная/Электроника/Смартфоны/POCO,4.8,50
А96 6+128GB,13155,https://www.wildberries.ru/catalog/168590865/detail.aspx,3811,Главная/Электроника/Смартфоны/OPPO,5,7
Смартфон Spark 10 Pro 8+128 Гб,13953,https://www.wildberries.ru/catalog/155929039/detail.aspx,176,Главная/Электроника/Смартфоны/TECNO,4.8,97
Смартфон M5s Blue 8GB RAM 256GB ROM,18592,https://www.wildberries.ru/catalog/160366149/detail.aspx,23,Главная/Электроника/Смартфоны/POCO,5,14
Смартфон V27e 8GB 128GB,20773,https://www.wildberries.ru/catalog/151457655/detail.aspx,365,Главная/Электроника/Смартфоны/VIVO,4.7,129
Смартфон M5 6GB+128GB Yellow,15633,https://www.wildberries.ru/catalog/150339707/detail.aspx,40,Главная/Электроника/Смартфоны/POCO,4.9,302
Смартфон Camon 20 Pro 5G 8+256 Гб,24021,https://www.wildberries.ru/catalog/165560433/detail.aspx,26,Главная/Электроника/Смартфоны/TECNO,4.8,27
Смартфон Redmi 12C 4GB+128GB Gray,10226,https://www.wildberries.ru/catalog/154959641/detail.aspx,249,Главная/Электроника/Смартфоны/Xiaomi,4.8,482
Смартфон M5 6GB+128GB Green,15962,https://www.wildberries.ru/catalog/150339705/detail.aspx,136,Главная/Электроника/Смартфоны/POCO,4.9,302
Смартфон X5 Pro 5G 8GB+256GB Blue,31933,https://www.wildberries.ru/catalog/145501301/detail.aspx,241,Главная/Электроника/Смартфоны/POCO,4.8,250
А17 4+64GB,8705,https://www.wildberries.ru/catalog/168590855/detail.aspx,2924,Главная/Электроника/Смартфоны/OPPO,5,12
С30S 4 64Gb,7979,https://www.wildberries.ru/catalog/143021732/detail.aspx,5012,Главная/Электроника/Смартфоны/Realme,4.7,751
Смартфон Redmi 12C 3GB+64GB Blue,8423,https://www.wildberries.ru/catalog/152538471/detail.aspx,14,Главная/Электроника/Смартфоны/Xiaomi,4.8,482
Смартфон X7a 4 128GB,15038,https://www.wildberries.ru/catalog/160274449/detail.aspx,15,Главная/Электроника/Смартфоны/Honor,4.7,26
Смартфон Pova Neo 3 4+128,12324,https://www.wildberries.ru/catalog/171246519/detail.aspx,23,Главная/Электроника/Смартфоны/TECNO,4.9,68
Смартфон Spark 10C 4+64,8891,https://www.wildberries.ru/catalog/168261599/detail.aspx,4,Главная/Электроника/Смартфоны/TECNO,4.9,214
Galaxy A04S 32GB,9548,https://www.wildberries.ru/catalog/170612784/detail.aspx,122,Главная/Электроника/Смартфоны/Samsung,4.8,13
Смартфон M5s 6GB+128GB Blue,18681,https://www.wildberries.ru/catalog/150342056/detail.aspx,197,Главная/Электроника/Смартфоны/POCO,4.9,172
Смартфон Redmi Note 12 Pro+ 8 256GB Midnight Black,34791,https://www.wildberries.ru/catalog/173428479/detail.aspx,53,Главная/Электроника/Смартфоны/Xiaomi,4,2
Смартфон ZERO 30 5G 12 256GB,23703,https://www.wildberries.ru/catalog/174885953/detail.aspx,387,Главная/Электроника/Смартфоны/Infinix,5,5
BLADE A31 2 32GB Gray,8180,https://www.wildberries.ru/catalog/139632397/detail.aspx,1,Главная/Электроника/Смартфоны/ZTE,4.5,19
Смартфон X5 Pro 5G 6GB+128GB Blue,25108,https://www.wildberries.ru/catalog/145501267/detail.aspx,113,Главная/Электроника/Смартфоны/POCO,4.8,250
Смартфон SP65 6GB 64GB 4000mAh GMS Dark Grey,5748,https://www.wildberries.ru/catalog/161183693/detail.aspx,33,Главная/Электроника/Смартфоны/F+,4.2,13
Смартфон Armor X10 Pro Black,9685,https://www.wildberries.ru/catalog/98601884/detail.aspx,97,Главная/Электроника/Смартфоны/Ulefone,4.8,110
Смартфон M5s Grey 8GB RAM 256GB ROM,18592,https://www.wildberries.ru/catalog/160366808/detail.aspx,81,Главная/Электроника/Смартфоны/POCO,4.9,42
Reno10,31320,https://www.wildberries.ru/catalog/169778850/detail.aspx,133,Главная/Электроника/Смартфоны/OPPO,4.7,23
Смартфон NOTE 30i 8+256GB,16901,https://www.wildberries.ru/catalog/160652377/detail.aspx,8,Главная/Электроника/Смартфоны/Infinix,4.8,52
Смартфон Spark 10 Pro 4+128,10671,https://www.wildberries.ru/catalog/155919694/detail.aspx,43,Главная/Электроника/Смартфоны/TECNO,4.9,49
"Смартфон NOVA Y61 EVE-LX9N, черный",10671,https://www.wildberries.ru/catalog/139748563/detail.aspx,29,Главная/Электроника/Смартфоны/Huawei,4.8,232
Смартфон Redmi 12C 4GB+128GB Blue,10226,https://www.wildberries.ru/catalog/152538474/detail.aspx,251,Главная/Электроника/Смартфоны/Xiaomi,4.8,482
Смартфон X5 Pro 5G 8GB+256GB Yellow,31933,https://www.wildberries.ru/catalog/145501194/detail.aspx,128,Главная/Электроника/Смартфоны/POCO,4.8,250
iPhone 13 Pro Max 128GB,100090,https://www.wildberries.ru/catalog/161179129/detail.aspx,1,Главная/Электроника/Смартфоны/Apple,4.9,14
Galaxy A34 256GB,26007,https://www.wildberries.ru/catalog/169812189/detail.aspx,128,Главная/Электроника/Смартфоны/Samsung,5,2
Galaxy A04S 64GB,10139,https://www.wildberries.ru/catalog/169812183/detail.aspx,292,Главная/Электроника/Смартфоны/Samsung,5,5
Galaxy A34 256GB,26007,https://www.wildberries.ru/catalog/169812188/detail.aspx,256,Главная/Электроника/Смартфоны/Samsung,5,3
Galaxy A53 5G 128GB,26110,https://www.wildberries.ru/catalog/84888179/detail.aspx,266,Главная/Электроника/Смартфоны/Samsung,4.6,564
Смартфон C55 8 256 ГБ,17791,https://www.wildberries.ru/catalog/174144857/detail.aspx,93,Главная/Электроника/Смартфоны/Realme,4.8,75
Смартфон HOT 30i 8+128 GB,10671,https://www.wildberries.ru/catalog/155184314/detail.aspx,62,Главная/Электроника/Смартфоны/Infinix,4.8,49
Galaxy A53 5G 128GB,26110,https://www.wildberries.ru/catalog/84888181/detail.aspx,220,Главная/Электроника/Смартфоны/Samsung,4.6,564
Смартфон Redmi Note 11 Pro+ 5G 6GB+128GB,25697,https://www.wildberries.ru/catalog/133812999/detail.aspx,60,Главная/Электроника/Смартфоны/Xiaomi,5,27
Galaxy S23+ 5G 512GB,79736,https://www.wildberries.ru/catalog/169812192/detail.aspx,25,Главная/Электроника/Смартфоны/Samsung,5,2
Смартфон Redmi Note 12S 8GB+256GB Green,20619,https://www.wildberries.ru/catalog/159849463/detail.aspx,176,Главная/Электроника/Смартфоны/Xiaomi,4.8,347
iPhone SE 64GB (СНГ),41850,https://www.wildberries.ru/catalog/113244898/detail.aspx,1,Главная/Электроника/Смартфоны/Apple,4.6,75
Смартфон X5 5G Black 8GB RAM 256GB ROM,23167,https://www.wildberries.ru/catalog/145464924/detail.aspx,81,Главная/Электроника/Смартфоны/POCO,4.8,61
Смартфон NOTE 30 8 128GB,16011,https://www.wildberries.ru/catalog/161124519/detail.aspx,142,Главная/Электроника/Смартфоны/Infinix,4.9,86
Смартфон Redmi 12C 3GB+64GB Purple,8423,https://www.wildberries.ru/catalog/152538472/detail.aspx,3,Главная/Электроника/Смартфоны/Xiaomi,4.8,482
Galaxy A33 5G 128GB,22288,https://www.wildberries.ru/catalog/166437893/detail.aspx,167,Главная/Электроника/Смартфоны/Samsung,4.2,5
А17 4+64GB,9891,https://www.wildberries.ru/catalog/126920776/detail.aspx,919,Главная/Электроника/Смартфоны/OPPO,4.8,5993
"Смартфон С30 6,82"" НD+ 2+32ГБ",5911,https://www.wildberries.ru/catalog/36626128/detail.aspx,518,Главная/Электроника/Смартфоны/Nokia,4.5,103
iPhone 11 64GB,46948,https://www.wildberries.ru/catalog/166432056/detail.aspx,467,Главная/Электроника/Смартфоны/Apple,4.7,22
Смартфон Spark 10 Pro 8+256 Гб,15492,https://www.wildberries.ru/catalog/166415441/detail.aspx,5,Главная/Электроника/Смартфоны/TECNO,4.7,87
Смартфон X5 5G 8GB+256GB Blue,24021,https://www.wildberries.ru/catalog/145501227/detail.aspx,341,Главная/Электроника/Смартфоны/POCO,4.6,106
iPhone 11 128GB,51315,https://www.wildberries.ru/catalog/139448124/detail.aspx,11,Главная/Электроника/Смартфоны/Apple,4.6,239
Смартфон C40 3GB32GB,6395,https://www.wildberries.ru/catalog/170613720/detail.aspx,23,Главная/Электроника/Смартфоны/POCO,4.7,23
Смартфон X7a 4 128GB,15038,https://www.wildberries.ru/catalog/165725653/detail.aspx,4,Главная/Электроника/Смартфоны/Honor,4.7,26
iPhone 14 256GB,90990,https://www.wildberries.ru/catalog/150721124/detail.aspx,1,Главная/Электроника/Смартфоны/Apple,4.9,176
Смартфон Redmi 12 8 256GB Midnight Black,16455,https://www.wildberries.ru/catalog/173231193/detail.aspx,34,Главная/Электроника/Смартфоны/Xiaomi,4.9,8
"Смартфон 5046L Choice 5""",2622,https://www.wildberries.ru/catalog/15943619/detail.aspx,69,Главная/Электроника/Смартфоны/BQ,4.3,68
Galaxy Z Flip4 5G 128GB,52545,https://www.wildberries.ru/catalog/106562011/detail.aspx,27,Главная/Электроника/Смартфоны/Samsung,4.6,41
Смартфон X5 5G 6GB+128GB Blue,19438,https://www.wildberries.ru/catalog/145501180/detail.aspx,115,Главная/Электроника/Смартфоны/POCO,4.6,106
Смартфон HOT 30 Play 8+128GB,10671,https://www.wildberries.ru/catalog/164466966/detail.aspx,22,Главная/Электроника/Смартфоны/Infinix,4.9,39
Galaxy A33 5G 128GB,23880,https://www.wildberries.ru/catalog/84888171/detail.aspx,2,Главная/Электроника/Смартфоны/Samsung,4.6,345
Смартфон Spark Go 2023 3 64 Гб,8108,https://www.wildberries.ru/catalog/150622194/detail.aspx,24,Главная/Электроника/Смартфоны/TECNO,4.5,239
Смартфон Redmi 12 8 256GB Sky Blue,16455,https://www.wildberries.ru/catalog/174815193/detail.aspx,46,Главная/Электроника/Смартфоны/Xiaomi,4.9,8
Смартфон A72 64+4 NFC Midnight Blue,5784,https://www.wildberries.ru/catalog/154225235/detail.aspx,30,Главная/Электроника/Смартфоны/INOI,4.2,20
Смартфон A83 128+6GB,7557,https://www.wildberries.ru/catalog/144501565/detail.aspx,94,Главная/Электроника/Смартфоны/INOI,4.3,45
Смартфон SA50 2GB 16GB 2000mAh GMS Black,1979,https://www.wildberries.ru/catalog/161183688/detail.aspx,28,Главная/Электроника/Смартфоны/F+,4.5,4
Galaxy S23 Ultra 5G 512GB,102360,https://www.wildberries.ru/catalog/169812209/detail.aspx,20,Главная/Электроника/Смартфоны/Samsung,5,3
Смартфон A22 Lite 2500 мА*ч Android 11,2216,https://www.wildberries.ru/catalog/55204025/detail.aspx,152,Главная/Электроника/Смартфоны/INOI,4.5,22
Galaxy Z Fold4 5G 512GB,107737,https://www.wildberries.ru/catalog/122027337/detail.aspx,10,Главная/Электроника/Смартфоны/Samsung,0,0
Смартфон Power Armor 13 Black,22159,https://www.wildberries.ru/catalog/98601896/detail.aspx,255,Главная/Электроника/Смартфоны/Ulefone,4.6,104
Смартфон Redmi Note 12 Pro 4G 8 256GB Polar White,23782,https://www.wildberries.ru/catalog/173425648/detail.aspx,6,Главная/Электроника/Смартфоны/Xiaomi,5,4
"Смартфон C20 6,52 720x1600 2+32ГБ",4737,https://www.wildberries.ru/catalog/27207876/detail.aspx,776,Главная/Электроника/Смартфоны/Nokia,4.3,206
iPhone 11 128GB,51315,https://www.wildberries.ru/catalog/140388419/detail.aspx,177,Главная/Электроника/Смартфоны/Apple,4.6,239
Смартфон Redmi Note 12S 8 256GB Ice Blue,20124,https://www.wildberries.ru/catalog/174813501/detail.aspx,68,Главная/Электроника/Смартфоны/Xiaomi,5,2
Wildfire E plus 6.5'' 2+32Гб,4708,https://www.wildberries.ru/catalog/119275824/detail.aspx,16,Главная/Электроника/Смартфоны/HTC,4.5,18
Смартфон Redmi 12C 4 128GB Ocean Blue,9989,https://www.wildberries.ru/catalog/173241431/detail.aspx,93,Главная/Электроника/Смартфоны/Xiaomi,5,4
Galaxy A03 3 32GB,7683,https://www.wildberries.ru/catalog/165987362/detail.aspx,284,Главная/Электроника/Смартфоны/Samsung,4.9,11
Смартфон A72 64+4 NFC Black,5784,https://www.wildberries.ru/catalog/154225234/detail.aspx,11,Главная/Электроника/Смартфоны/INOI,4.2,20
Смартфон SH60 GMS 2 32 Гб,4178,https://www.wildberries.ru/catalog/168934287/detail.aspx,30,Главная/Электроника/Смартфоны/F+,5,5
Power Armor X11 Pro 4GB 64GB,10520,https://www.wildberries.ru/catalog/154699843/detail.aspx,20,Главная/Электроника/Смартфоны/Ulefone,5,1
Смартфон SMART 7 PLUS 3+64GB,7111,https://www.wildberries.ru/catalog/169598736/detail.aspx,25,Главная/Электроника/Смартфоны/Infinix,4.6,19
Смартфон Armor X8 64GB,9400,https://www.wildberries.ru/catalog/138874634/detail.aspx,11,Главная/Электроника/Смартфоны/Ulefone,4.4,45
Galaxy Z Flip4 5G 128GB,52545,https://www.wildberries.ru/catalog/106577187/detail.aspx,45,Главная/Электроника/Смартфоны/Samsung,4.6,41
"Смартфон 6868L Wide 3Gb 32Gb 6,8""",4441,https://www.wildberries.ru/catalog/113115084/detail.aspx,32,Главная/Электроника/Смартфоны/BQ,4.3,51
iPhone 12 mini 256GB,55029,https://www.wildberries.ru/catalog/175548393/detail.aspx,65,Главная/Электроника/Смартфоны/Apple,0,0
Смартфон HOT 30i 8+128 GB,10671,https://www.wildberries.ru/catalog/155184315/detail.aspx,104,Главная/Электроника/Смартфоны/Infinix,4.8,49
Смартфон 4030G Nice Mini,1949,https://www.wildberries.ru/catalog/18088249/detail.aspx,272,Главная/Электроника/Смартфоны/BQ,4,504
"Защищенный смартфон WP21, 12+256 Gb",30252,https://www.wildberries.ru/catalog/150572025/detail.aspx,12,Главная/Электроника/Смартфоны/Oukitel,4.7,12
Мобильный телефон NOVA Y91 8 256GB STG-LX1 SILVER,19271,https://www.wildberries.ru/catalog/168480502/detail.aspx,10,Главная/Электроника/Смартфоны/Huawei,4.6,18
